system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
Q1C,2026-01-05,,We found more than 30 ABAP dumps in your system.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA database: Consistency checks are scheduled without the global consistency check.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA database: Few SAP HANA dumps occurred on your system.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Readiness of your system for SAP Remote Service has not been verified by running report RTCCTOOL.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,"User SAP* does not exists in client 000, potentially allowing critical logon in the future",YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,"User SAP* does not exists in other client(s) than 000, potentially allowing critical logon in the future",YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Performance Overview Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-05,,Software Change and Transport Management of Q1C,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-05,,Number of Changes,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Failed Changes,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Software Configuration for Q1C,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Software Configuration for A1C
Q1C,2026-01-05,,SAP Application Release - Maintenance Phases,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,Maintenance and Update Strategy for SAP Fiori Front-End Server,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,Security Risk Due to Outdated Support Packages,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,Database - Maintenance Phases,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,Operating System(s) - Maintenance Phases,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,SAP Kernel Release,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,HANA Database Version for Q1H,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP System Operating Q1C,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP System Operating A1C
Q1C,2026-01-05,,Availability based on Collector Protocols,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Update Errors,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Table Reorganization,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Critical Number Ranges,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Workload Distribution Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Workload by Application Module,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,DB Load Profile,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP HANA Database Q1H,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Database Configuration,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Resource Consumption,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Size and Growth,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Administration,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Hardware Capacity,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-05,,SAP NetWeaver Gateway,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP Netwear gateway
Q1C,2026-01-05,,MetaData Cache Activation,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Logging Configuration,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Gateway Error Logs,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP Netwear gateway
Q1C,2026-01-05,,Important Periodic Jobs,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Service Data Quality and Service Readiness,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Service Data Quality and Service Readiness
Q1C,2026-01-05,,Sending EarlyWatch Alert of Q1C to SAP Backbone,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Configuring Q1C for SAP Note Assistant,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Service Preparation of Q1C,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Security,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,System Recommendations (HANA)*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Password Policy*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Audit Trail*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA SQL Trace Level*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Activation Status and Validity of User SYSTEM,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,System Recommendations (ABAP)*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Age of Support Packages,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Default Passwords of Standard Users,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Control of the Automatic Login User SAP**,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Protection of Passwords in Database Connections*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,ABAP Password Policy,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,RFC Gateway Security*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,Message Server Security*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,"Critical authorizations, which should not be used in production",RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,"Critical authorizations, which should only see very limited use in production",YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,Fiori Checks for Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,HTTP/2 Support,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,Activated but unused ICF services in UI5 apps,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,Active Users (>400 steps),GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Fiori Users,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,Avg. Availability per Week,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Avg. Response Time in Dialog Task,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-05,,Max. Dialog Steps per Hour,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Avg. Response Time at Peak Dialog Hour,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-05,,Avg. Response Time in RFC Task,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-05,,Max. Number of RFCs per Hour,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Avg. RFC Response Time at Peak Hour,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-05,,Max. CPU Utilization on DB Server,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-05,,Max. CPU Utilization on Appl. Server,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-05,,Avg. DB Request Time in Dialog Task,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Avg. DB Request Time for RFC,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Avg. DB Request Time in Update Task,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Database Space Management,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,DB Growth Last Month,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Configuration hints for optional service data are provided.The SAP S/4HANA system Q1C is not fully prepared for delivery of futureremote services.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Sending EarlyWatch Alert of Q1C to SAP Backbone,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Configuring Q1C for SAP Note Assistant,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Service Preparation of Q1C,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,System Q1C is prepared forSAP Support Backbone updatesending EWA data on HTTPS through Solution Manager 7.2 SMP,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Solution Manager 7.2 SMP,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP-SUPPORT_PORTAL HTTPS -> SAP,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,A digitally signed SAP Note was manually uploaded last time on  22.02.2025,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Service Preparation Check (RTCCTOOL),YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Service Data Control Center of Q1C,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Hardware Utilization Data,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Addon ST-A/PI 01X_731,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Proc. after addon impl.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Switch on digital content verification,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Allow Online data collectors,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Addon ST-PI 740,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,ST-PI 740 Support Package 32,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Collectors and TCOLL,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,EWAlert setup,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP note 3482369 for DVM,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,We have listed important recommendations concerning the current software                                                          configuration on your system. These recommendations should be implemented at the earliest opportunity.,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP S/4HANA 2023,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Mainstream / Extended maintenance offered by SAP is available for the next 18 months or longer.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,Mainstream / Extended maintenance offered by SAP will end in 6 to 18 months.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,Mainstream / Extended maintenance offered by SAP has expired or will expire in the next 6 months.,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,SAP Fiori FES 2023 for S/4HANA,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,1.120.27,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,Age of Support Packages,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP HANA Database 2.0,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SUSE Linux Enterprise Server 15 (x86_64),GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,2.00.087.000,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,heiq1capp07 06,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,heiq1capp07_Q1C_06,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,We have checked your system for potential CPU or memory bottlenecks and                                                           found that the hardware is sufficient for the current workload.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Hardware Capacity
Q1C,2026-01-05,,heiq1capp07,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,The number of work processes creating database load in parallel is not significantly high.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,The performance of your system was analyzed with respect to the average                                                           response times and total workload. We did not detect any major problems that could affect the performance of your system.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Performance Overview A1C
Q1C,2026-01-05,,71.938,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,114.732,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,278.192,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,"6.533,0",YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,The daily operation of your system was analyzed. We detected some problems that may impair system operation and stability.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Availability based on Collector Protocols,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Update Errors,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Table Reorganization,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Critical Number Ranges,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Critical security issues were found in your system.See the information in the following sections.,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,System Recommendations (HANA),GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Upgrade Planning
Q1C,2026-01-05,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Password Policy,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Audit Trail,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Activation Status and Validity of User SYSTEM,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,System Recommendations (ABAP),GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Age of Support Packages,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Default Passwords of Standard Users,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Control of the Automatic Login User SAP*,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Protection of Passwords in Database Connections,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,ABAP Password Policy,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,RFC Gateway Security,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,Message Server Security,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,"Critical authorizations, which should not be used in production",RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,"Critical authorizations, which should only see very limited use in production",YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Security
Q1C,2026-01-05,,User SYSTEM is currently active and valid.,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,17.01.2024,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,05.12.2023,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,26.01.2024,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,05.12.2023,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,000,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,000,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,6.358,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,000,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,6.358,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,000,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,6.358,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,000,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,6.358,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Software change management issues were found in your system.See the information in the following sections.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-05,,Number of Changes,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Failed Changes,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Number of transport requests with import errors that were not resolved within one hour.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-05,,If an old object version overwrites a newer one we count this as a transport sequence error. We count both the overtaker transport and the bypassed transport. Each transport is only counted once.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-05,,"After execution of the â€œquickâ€ consistency checks and execution of the                                                            main reconciliation report, NO issues were identified that require your attention.Please note that, due to a technical limitation in automatic data                                                                 collection,                                                                                                                        we can only identify high-level indicators, which are a general sign of further inconsistencies in financial data.",YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Financial Data Quality
Q1C,2026-01-05,,Remote Function Call issues which require your attention have been found. See the recommendation in the following section.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,UI Technologies checks
Q1C,2026-01-05,,Transportation Management application relevant checks were performed successfully.Potential issues are identified and highlighted below.,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,Software Change and Transport Management of A1C
Q1C,2026-01-05,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Database Configuration,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Resource Consumption,RED,🔴,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Size and Growth,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,Administration,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
Q1C,2026-01-05,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,SAP HANA dumps were detected during the time period analyzed.,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,SAP HANA Database A1H
Q1C,2026-01-05,,Check parameter settings,YELLOW,🟡,EWA_Q1C~ABAP_20260105_Critical (Yellow).htm,
