system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
A1C,2025-10-28,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,318.516.515,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,146.821.925,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,142.723.479,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,66.582.982,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,63.127.948,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,55.278.044,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,RSAU_BUF_DATA,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,38.734.805,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heiq1hhdb05_Q1H_05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,The memory consumption of the index server is critical.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,No issues with the statistics server were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of relevant inactive actions,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,We have checked your SAP HANA environment and found some issues that                                                              might have a negative impact on your overall system stability and performance. Review the report carefully and implement our        recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,SAP HANA Resource Consumption,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,gc_unused_memory_threshold_abs,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,gc_unused_memory_threshold_rel,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,global.ini | indexserver.ini [expensive_statement],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,indexserver.ini [transaction],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SAP HANA workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,indexserver.ini [optimize_compression],YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,149.935.055,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,98.413.975,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,58.090.095,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,38.740.716,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,30.069.380,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,28.402.478,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,28.399.949,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,25.395.762,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,heis2hhdb05_S2H_05,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,The memory consumption of the index server is critical.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-28,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of relevant inactive actions,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,"The gateway configuration and administration of your SAP S/4HANA system                                                           A1C have been analyzed and areas that require your attention have been                                                              highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,MetaData Cache Activation,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Logging Configuration,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Gateway Error Logs,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP Netwear gateway
A1C,2025-10-28,,Important Periodic Jobs,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,/IWBEP/R_CLEAN_UP_QRL,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,/IWBEP/SUTIL_CLEANUP,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,/IWFND/R_METERING_AGGREGATE,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,/IWFND/R_METERING_DELETE,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,/IWFND/R_SM_CLEANUP,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,/UI2/PAGE_CACHE_SYNCHRONIZE,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,/UI2/PERS_EXPIRED_DELETE,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,/UI5/UPD_ODATA_METADATA_CACHE,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,/UIF/CLEAN_LREP,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,"The UI technology configuration and administration of your SAP S/4HANA                                                            system A1C have been analyzed and areas that require your attention have                                                            been highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-28,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,HTTP/2 Support,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-28,,icm/HTTP/support_http2,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,icm/HTTP/support_http2,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,Home Page / Groups,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,SPACES / SPACES_ENABLE_USER,GREEN,🟢,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-10-28,,93.8%,YELLOW,🟡,EWA_A1C~ABAP_20251028_Critical (Yellow).htm,
A1C,2025-11-04,,"Analysis from27.10.2025Until02.11.2025Report:A1C, ProductiveInstallation:0021277797Session:7000000091541",GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,The                                                                                                                              EarlyWatch                                                                                                                          Alert service has detected severe problems that may cause you to lose business.Please evaluate the recommendations.,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,HANA-D1H: SAP HANA database: Severe issues for operating or administration in terms of log backup/recovery have been detected.,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Transport execution errors occurred during import into production,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-04,,HANA-A1H: SAP HANA database: No consistency checks are scheduled.,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA database: User SYSTEM is active and valid.,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,"Users with critical authorizations, which allow to do anything in client 000",RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,"Users with critical authorizations, which allow to do anything in other client(s) than 000",RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,Critical standard users have default passwords in client 000,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,"User SAP* does not exists in client 000, allowing critical logon to the system",RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,HANA-S2H: SAP HANA database: Some issues for operating or administration in terms of data backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: SAP HANA database: Some issues for operating or administration in terms of data backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA database: Some issues for operating or administration in terms of data backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA database: Some issues for operating or administration in terms of data backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,553  Transportation Management relevant Post Processing Framework actions are scheduled but not processed,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-04,,7  Transportation Management relevant inbound bgRFCs are in error state,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-04,,4615  Freight Order Management and 12  Freight Settlement documents are open more than one year,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Some Transportation Management relevant important Jobs are not scheduled,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-04,,407  Transportation Management Post Processing Framework actions are in error state,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-04,,We found more than 30 ABAP dumps in your system.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,HANA-Q1H: SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA database: Few SAP HANA dumps occurred on your system.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Readiness of your system for SAP Remote Service has not been verified by running report RTCCTOOL.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,HANA-S2H: SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA database: Recommended Audit configuration is not applied.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: SAP HANA database: System Recommendations are not used or outdated.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA database: System Recommendations are not used or outdated.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP Software on this system is about to be outdated. Support with SAP Security Notes is endangered.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,TMSADM exists in another client than 000,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Performance Overview A1C,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-04,,Software Change and Transport Management of A1C,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Change and Transport Management of A1C
A1C,2025-11-04,,Number of Changes,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Failed Changes,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Software Configuration for A1C,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Configuration for A1C
A1C,2025-11-04,,SAP Application Release - Maintenance Phases,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Maintenance and Update Strategy for SAP Fiori Front-End Server,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Security Risk Due to Outdated Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,Database - Maintenance Phases,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Operating System(s) - Maintenance Phases,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,SAP Kernel Release,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,HANA Database Version for S2H,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP System Operating A1C,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP System Operating A1C
A1C,2025-11-04,,Availability based on Collector Protocols,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Update Errors,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Table Reorganization,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Critical Number Ranges,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Workload Distribution A1C,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Workload by Application Module,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
