system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
P1C,2026-01-06,,SAP-SUPPORT_PORTAL HTTPS -> SAP,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,A digitally signed SAP Note was downloaded using HTTPS last time on  12.04.2025,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Service Preparation Check (RTCCTOOL),YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Service Data Control Center of P1C,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Hardware Utilization Data,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Addon ST-A/PI 01X_731,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,ST-PI 740 Support Package 32,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Proc. after addon impl.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Switch on digital content verification,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Allow Online data collectors,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Addon ST-PI 740,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Collectors and TCOLL,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,EWAlert setup,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SAP note 3482369 for DVM,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,We have listed important recommendations concerning the current software                                                          configuration on your system. These recommendations should be implemented at the earliest opportunity.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SAP S/4HANA 2023,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,Mainstream / Extended maintenance offered by SAP is available for the next 18 months or longer.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-06,,Mainstream / Extended maintenance offered by SAP will end in 6 to 18 months.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-06,,Mainstream / Extended maintenance offered by SAP has expired or will expire in the next 6 months.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-06,,SAP Fiori FES 2023 for S/4HANA,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,1.120.27,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-06,,Age of Support Packages,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SAP HANA Database 2.0,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SUSE Linux Enterprise Server 15 (x86_64),GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,2.00.078.000,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,3  Instances,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1caas10z2_P1C_10,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1cpas06z2_P1C_06,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1caas09z3_P1C_09,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,We have checked your system for potential CPU or memory bottlenecks and                                                           found that the hardware of your servers is sufficient for the current workload.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,heip1caas10z2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1cpas06z2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1caas09z3,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,The number of work processes creating database load in parallel is not significantly high.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,The performance of your system was analyzed with respect to the average                                                           response times and total workload. We did not detect any major problems that could affect the performance of your system.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-06,,27.294,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,210.042,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,132.481,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,1.893.270,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,The daily operation of your system was analyzed. We detected some problems that may impair system operation and stability.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Availability based on Collector Protocols,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Update Errors,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Table Reorganization,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Critical Number Ranges,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Critical security issues were found in your system.See the information in the following sections.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Security
P1C,2026-01-06,,System Recommendations (HANA),GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-06,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Password Policy,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Audit Trail,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Network Settings for System Replication Communication (listeninterface),GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,Activation Status and Validity of User SYSTEM,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,System Recommendations (ABAP),GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Age of Support Packages,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Default Passwords of Standard Users,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Control of the Automatic Login User SAP*,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Protection of Passwords in Database Connections,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,ABAP Password Policy,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,RFC Gateway Security,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Security
P1C,2026-01-06,,Message Server Security,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Security
P1C,2026-01-06,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Security
P1C,2026-01-06,,"Critical authorizations, which should not be used in production",GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Security
P1C,2026-01-06,,"Critical authorizations, which should only see very limited use in production",GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Security
P1C,2026-01-06,,17.01.2024,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,05.12.2023,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,26.01.2024,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,05.12.2023,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,000,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,2.216,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Software change management issues were found in your system.See the information in the following sections.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-06,,Number of Changes,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Emergency Changes,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Failed Changes,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of transport requests; created or released in production.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-06,,The duration between the export from the development system and the import into the production system was shorter than one day.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of transport requests with import errors that were not resolved within one hour.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-06,,If an old object version overwrites a newer one we count this as a transport sequence error. We count both the overtaker transport and the bypassed transport. Each transport is only counted once.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-06,,"After execution of the â€œquickâ€ consistency checks and execution of the                                                            main reconciliation report, NO issues were identified that require your attention.Please note that, due to a technical limitation in automatic data                                                                 collection,                                                                                                                        we can only identify high-level indicators, which are a general sign of further inconsistencies in financial data.",YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Financial Data Quality
P1C,2026-01-06,,Remote Function Call issues that require your attention have been found.                                                          Take action immediately to ensure optimal system performance and stability.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,Transportation Management application relevant checks were performed successfully.Potential issues are identified and highlighted below.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-06,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Database Configuration,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Resource Consumption,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP HANA Workload and Performance,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,Size and Growth,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Administration,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,Check parameter settings,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,service_thread_sampling_monitor_thread_detail_enabled,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SAP HANA workload parameters are set in the recommended range.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,There are parameters which violate value or layer restrictions.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,There are no disk configuration issues.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,Percentage of free disk space > 20%,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1hhdb05z2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1hhdb05z2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1hhdb05z2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,The number of records in column-based table partitions may become critical very soon.,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,1.682.556.529,RED,🔴,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SRMPROTOCOL,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,777.143.268,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/HOAG/AK_VPROT_P,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,470.845.476,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,PRCD_ELEMENTS,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,APOC_D_OR_LOG,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,91.164.268,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,66.607.260,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,63.619.692,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,heip1hhdb05z2_P1H_05,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,No memory bottlenecks were detected.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,The memory consumption of the index server was not critical.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,The trace directory contains a high number of diagnosis files or the files occupy a lot of disk space.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,No issues for operating or administration in terms of backup/recovery have been detected.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Global consistency check runs at least once per month.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Your license is permanent and valid.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,No issues with the statistics server were detected.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of tables not located on the master server,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of disabled alert collectors,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of disabled statistic collectors,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,High number of unprocessed e-Mails,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of relevant inactive actions,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of actions with unknown state,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Historic thread samples save interval (s),GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,History of M_RECORD_LOCKS collected,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Retention time for the table disk size history,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-06,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,At least one SQL statement causes unnecessary high load on the system.,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Statements on Top Scanned Table/SQL Statement 2df6494946750b31e3b885b6d649c0f1/Thread Distribution/High Number of Scanned Records,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Statements on Top Scanned Table/SQL Statement 51a89be574023f7b8111b4108440d7a6/Thread Distribution/High Number of Scanned Records,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Version of ST-PI function module: 40,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,"The gateway configuration and administration of your SAP S/4HANA system                                                           P1C have been analyzed and areas that require your attention have been                                                              highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,MetaData Cache Activation,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Logging Configuration,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Gateway Error Logs,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP Netwear gateway
P1C,2026-01-06,,Important Periodic Jobs,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/IWBEP/R_CLEAN_UP_QRL,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/IWBEP/SUTIL_CLEANUP,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/IWFND/R_METERING_AGGREGATE,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/IWFND/R_METERING_DELETE,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/IWFND/R_SM_CLEANUP,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,/UI2/PAGE_CACHE_SYNCHRONIZE,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,/UI2/PERS_EXPIRED_DELETE,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,/UI5/UPD_ODATA_METADATA_CACHE,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,/UIF/CLEAN_LREP,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,"The UI technology configuration and administration of your SAP S/4HANA                                                            system P1C have been analyzed and areas that require your attention have                                                            been highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-06,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,HTTP/2 Support,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-06,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,Home Page / Groups,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,SPACES / SPACES_ENABLE_USER,GREEN,🟢,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-06,,92.8%,YELLOW,🟡,EWA_P1C~ABAP_20260106_Very Critical (Red).htm,
P1C,2026-01-13,,"Analysis from05.01.2026Until11.01.2026Report:P1C, ProductiveInstallation:0021277797Session:7000000093779",GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,The                                                                                                                              EarlyWatch                                                                                                                          Alert service has detected severe problems that may cause you to lose business.Please evaluate the recommendations.,RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,SAP HANA database: Number of Records exceeds critical limit.,RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-13,,We found some Freight Settlement Documents' lifecycle status are inconsistent,RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,SAP Software on this system is outdated. Support with SAP Security Notes is no longer ensured.,RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Security
P1C,2026-01-13,,"Users with critical authorizations, which allow to do anything in client 000",RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Security
P1C,2026-01-13,,"Users with critical authorizations, which allow to do anything in other client(s) than 000",RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Security
P1C,2026-01-13,,396  Transportation Management relevant Post Processing Framework actions are scheduled but not processed,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-13,,148  Transportation Management relevant inbound bgRFCs are in error state,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-13,,74108  Freight Order Management and 52  Freight Settlement documents are open more than one year,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Some Transportation Management relevant important Jobs are not scheduled,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-13,,112  Transportation Management Post Processing Framework actions are in error state,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-13,,We found more than 30 ABAP dumps in your system.,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-13,,Readiness of your system for SAP Remote Service has not been verified by running report RTCCTOOL.,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Missing index causes expensive SQL statement.,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
